Date,Gold,SP500,Gold_Return,SP500_Return,SP500_MA7,SP500_MA30,SP500_Vol,Gold_Vol
2025-07-01,3336.699951171875,6198.009765625,0.012839986061810915,-0.001118531087121899,6132.36572265625,5994.149641927083,0.0074185794698219286,0.0115303225322256
2025-07-02,3348.0,6227.419921875,0.00338659423786547,0.004745096791088033,6161.258579799107,6002.943636067708,0.007443792474299517,0.011269191654335037
2025-07-03,3331.60009765625,6279.35009765625,-0.0048984176653972256,0.008338955206607324,6187.997140066965,6014.239973958333,0.0074751418407467685,0.010973064700700754
2025-07-04,3332.5,6279.35009765625,0.0002701111530112321,0.0,6214.738560267857,6028.731315104166,0.006671684907884042,0.010861458975560956
2025-07-07,3332.199951171875,6229.97998046875,-9.003715772692988e-05,-0.007862297279128794,6227.447126116072,6041.663655598958,0.006914384601752207,0.010813485259554874
2025-07-08,3307.0,6225.52001953125,-0.007562556731630865,-0.0007158868810946961,6234.940011160715,6055.753662109375,0.006733284843026597,0.010132743098374215
2025-07-09,3311.60009765625,6263.259765625,0.0013910183417751298,0.0060621034026635545,6243.269949776785,6067.144319661458,0.005855259450896911,0.009502897141656834
2025-07-10,3317.39990234375,6280.4599609375,0.0017513602235985637,0.0027462050044453346,6255.048549107143,6080.207991536458,0.005684281836191549,0.009500608937648092
2025-07-11,3356.0,6259.75,0.011635648035372315,-0.0032975229626984737,6259.667131696428,6091.793994140625,0.005758595268884607,0.0096469354623566
2025-07-14,3351.5,6268.56005859375,-0.001340882002383803,0.001407413809457303,6258.125697544643,6103.689664713542,0.005747140555753201,0.009505792263135675
2025-07-15,3329.800048828125,6243.759765625,-0.0064746982461211244,-0.003956298214731202,6253.041364397322,6113.950325520834,0.005831831040794495,0.008417333706133415
2025-07-16,3352.5,6263.7001953125,0.006817211495886655,0.003193657417327689,6257.858537946428,6123.727994791667,0.005787935102417999,0.00844573160745181
2025-07-17,3340.10009765625,6297.35986328125,-0.003698703159955241,0.00537376740890938,6268.121372767857,6134.61298828125,0.00582002842231369,0.008369342638708567
2025-07-18,3353.0,6296.7900390625,0.0038621304651325072,-9.048620868445933e-05,6272.911411830357,6146.529329427083,0.005678061076631593,0.008311050781834762
2025-07-21,3401.89990234375,6305.60009765625,0.014583925542424714,0.001399134882868358,6276.502859933035,6156.70400390625,0.005456804612517914,0.008561884087439636
2025-07-22,3439.199951171875,6309.6201171875,0.010964475704422494,0.0006375316336257875,6283.627162388393,6166.828678385416,0.005458386062870614,0.008754353178738431
2025-07-23,3394.10009765625,6358.91015625,-0.013113472364483347,0.007811886951519131,6296.534319196428,6177.498681640625,0.005530709397587304,0.009099674601624669
2025-07-24,3371.0,6363.35009765625,-0.006805956510299027,0.0006982236416543941,6313.61865234375,6188.869010416666,0.005469895647642439,0.009203918958478033
2025-07-25,3334.0,6388.64013671875,-0.010975971521803629,0.00397432777929585,6331.467215401785,6200.315022786458,0.00547185192713701,0.008824423543878933
2025-07-28,3309.10009765625,6389.77001953125,-0.007468477007723462,0.00017685810881817865,6344.668666294643,6214.075016276041,0.004890880319010983,0.008421869081679103
2025-07-29,3323.39990234375,6370.85986328125,0.00432135754902907,-0.002959442388724254,6355.250069754465,6225.333349609375,0.004786809109537409,0.0083038583917596
2025-07-30,3295.800048828125,6362.89990234375,-0.008304704316853595,-0.0012494327466496813,6363.435756138393,6238.006005859375,0.004428120588023327,0.008411499839696345
2025-07-31,3293.199951171875,6339.39013671875,-0.0007889124393861691,-0.0036948193411530106,6367.688616071428,6249.956673177084,0.004532629028604007,0.008404544764346633
2025-08-01,3347.699951171875,6238.009765625,0.01654925325156964,-0.015992133140148468,6350.417131696428,6258.962337239584,0.00555342596093273,0.00891809304118209
